num,how many days does a typical mayfly live
hum,what famous new york city mayor wrote the hit song will you love me in december as you do in may
loc,what russian city used to be called st petersburg and petrograd
desc,what is the definition of a witch
desc,what are the cookies in internet
num,how many votes in congress dissented from the 1941 declaration of war with japan
hum,who is pia zadora s millionaire husband and mentor
hum,what u s president was the first to breed mules
desc,what is the difference between molecules and compounds
hum,what astronomer architect designed the present st paul s cathedral in london
desc,why are so many umbrellas black
hum,what feminist wrote sexual politics and flying
hum,who was the first american world chess champion
enty,what is the zodiac sign for august 14
hum,who was the last woman executed in england
num,how many school districts are there in the united states
num,how long did the paris commune hold out for against the rest of france
hum,what university football team did o j simpson take to the rose bowl
abbr,what does snafu stand for
enty,what color is chablis
hum,what nfl team did vince lombardi end his coaching career with
num,how much iron is in your body
desc,what is the difference between fatalism and determinism
num,when did thatcher become prime minister
loc,what are some good fractal web sites
loc,what country imposed the berlin blockade in 1948
enty,what future movie treat was introduced to american colonists in 1603 by native americans
desc,how do cameras take pictures
num,how much do drugs to treat tuberculosis cost
hum,who is prince naseem hamed
loc,what kind of habitat does the scorpion live in
num,how many logarithmic scales are there on a slide rule
loc,where is webster university
enty,what sports magazine has the largest circulation
enty,what is the legal blood alcohol limit for the state of california
num,how hot should the oven be when making peachy oat muffins
num,how old is britney spears
loc,where can i get piano music for the jamiroquai song everyday for the midi
desc,why is microsoft s windows 3 such a successful computer program
loc,what country s capital was formed when pesth and buda merged
desc,what is the origin of u s army sergeant s stripes
desc,what is proposition 98 about
loc,what town was the setting for the music man
enty,what was simple simon fishing for in his mother s pail
enty,what did woody allen call the japanese gangster film he dubbed into english as a comedy
desc,why does a candle go out when we blow on it
hum,what title does comedian henry youngman claim
enty,what is the taste that beats the others cold
hum,who made the first airplane that could fly
enty,what kind of sports did they play in the years 1642 1649 the english civil war time
loc,where can i find scientific data research papers on textile engineering
desc,what makes salt
num,how many people die from snakebite poisoning in the u s per year
num,how high is the city of denver
hum,who was international olympic committee chairman at the 1936 summer games
num,when was florida admitted into the union
hum,what company has built more than 2 5 billion little green houses since 1935
num,how many times a year does the american gourd society publish the gourd
loc,where can i read about abraham lincoln
num,what will the increase be in the california gas tax by 2000
num,how far is the longest hole in 1 on any golf course and where did it happen
enty,what whisky is known by the company it keeps
hum,what appointments secretary to richard nixon went to jail
hum,who released the internet worm in the late 1980s
hum,what is the name of the american who was captured when his plane went down over syrian held lebanon
desc,where does the expression cloud nine come from
desc,what is lung cancer
hum,what school does tom attend in tom brown s school days
hum,what basketball player is credited with 23 924 rebounds
num,how big is a normal size penis for a 15 year old
enty,what does playboy title its continuing dialog on contemporary issues between playboy and its readers
num,how many american soldiers remain unaccounted from the vietnam war
loc,where can i find a tape or book to help me say write and understand japanese
num,how many cables support the main span of the golden gate bridge
num,how much did manchester united spend on players in 1993
loc,what was the birthplace of edgar allen poe
desc,why were red m ms discontinued then brought back
enty,what does it take to become a lawyer
hum,what american sergeant lost both of his hands in combat during world war ii and then went on to act in a single movie for which he won two oscars
hum,who invented the fountain
loc,what room did w c fields keep his library in
desc,what causes an earthquake
hum,what batman character tools around on a batcycle
enty,what are the main blood vessels
desc,what does saute mean
loc,where can i find the schematics to the windshield wiper mechanism
enty,what type is a snail
hum,who was sherlock holmes s archenemy
loc,where is global schoolhouse
num,how many years of schooling after highschool does it take to become a neurosurgeon
enty,what are the top vegetable crops in the world
loc,what volcano showers ash on sicily
loc,where are the u s headquarters for procter gamble
desc,why did the aztecs first think the spanish were gods
desc,what are the rules to snow golf
enty,what does warner bros call a flightless cuckoo
num,when did mount st helen last have a major eruption
enty,how do you say eat the day in latin
enty,what are super balls made of
hum,what s the name of tom sawyer s aunt with whom he lives
enty,what is the fastest growing comic strip of all time
hum,which member of the micronauts spent 1 years traveling the microverse in the marvel comics
hum,what doctor claimed in a 1946 book there is no such thing as a bad boy
num,how long has l l cool j been married
num,how much did a knight s armor weigh
hum,what comedian created a punch drunk pugilist named cauliflower mcpugg
enty,what is the movie jonathan livingstone seagull
num,how tall is prince charles
num,what is the weight of air
enty,what is a fear of children
desc,what is ouzo
enty,what race is 1 137 miles long
loc,what is the capital of uruguay
abbr,what does the t s stand for in t s eliot s name
num,how long is the world s largest ship in meters
hum,who is william wordsworth
desc,what is making love
hum,who is charles lindbergh
num,how tall is the replica of the matterhorn at disneyland
loc,what are the largest deserts in the world
loc,where is qatar
desc,why are peanut butter cookies topped with crisscrosses
loc,what is the richest state in the u s
hum,who is the prime minister in norway
desc,what is a urologist
hum,what actress starred in the lion in winter
enty,what s bottled in jeroboams
hum,who won the rugby world cup in
hum,what is nicholas cage s profession
num,how many times was pitcher warren spahn a 20 game winner in his 21 major league seasons
num,how many pins are used in skittles
desc,what qualifications are there for individuals donating blood
loc,what california bridge was don brown the first to cross on may 27 1937
hum,who is the famous sister of actress olivia de havilland
hum,which german president was pressured into appointing hitler chancellor in 1933
num,how many people have been killed in wars armed conflicts
desc,what is the history of the hairdryer
enty,which mammal lives breeds eats and sleeps underground
enty,what trade did the 15th and 16th century portuguese hope to control between asia and europe
desc,what happened in the city of dogtown in 1899
loc,what was the largest city in the world to declare martial law in 1989
enty,what is a fear of sinning
loc,where is the thomas edison museum
num,what was the first minimum wage
loc,what is the name of the highest mountain in africa
loc,what mountain range extends from the gulf of st lawrence to alabama
num,how many types of lemurs are there
enty,what are some colorful flowers that will bloom in the fall in new england
enty,what s the second most used murder weapon in the u s
hum,what businesses or agencies would do an employment verification
hum,what famous coach said if you can t beat em in the alley you can t beat em on the ice
hum,what onetime member of ronald reagan s cabinet called federal policy toward indians an example of the failure of socialism
num,how many claws has a lobster called a pistol lost
hum,who was darth vader s son
enty,what are the four most widely used languages in north america
enty,what war was fought by the spanish as far as the philippines
desc,how do you make a million bucks
hum,who invented the process to make condensed milk
loc,what is the largest city in connecticut
num,what is the population of the united states
hum,what actor and actress have made the most movies
desc,what is the definition of spamming
hum,who found hawaii
abbr,what does iq stand for
loc,where can i find free piano scores for popular music
num,when did the american civil war end
loc,what country is the largest diamond producer
num,how long does it take the moon to revolve around the earth
enty,what beer is rockin america
enty,what is a fear of women
hum,who protects dc comics realm of dreams
enty,what are dinosaur droppings called
desc,what was the infamous feat of germany s u 2 submarine
enty,what homerian epic chronicles events toward the end of the trojan wars
num,when did the vesuvius last erupt
enty,what is widely used to detect prenatal birth defects
num,when did the supercontinent pangaea break up
enty,what kind of mammal is a colt
hum,who created harry lime
desc,why do many native american students not complete college
enty,what color are a cherry tree s flowers
hum,who was president cleveland s wife
enty,what class of animals makes up more than two thirds of known species
enty,what was the name of sergeant preston of the yukon s lead dog
enty,what film featured a snarly character named kid shelleen
hum,what company named one of its pens the banana
loc,what s the capital of monaco
num,what do englishmen weigh themselves in
num,how big is the electoral college
enty,what is it that walks on four legs then on two legs then on three
enty,what is the name of the 1919 occurrence in which british troops killed over 3 unarmed indian protestors
hum,who invented the moog synthesizer
hum,who makes the die hard car battery
num,how long does it take to travel from tokyo to niigata
loc,what state is the filenes store located in
desc,how does a bill become law
num,what is the starting salary of a radiographer
desc,what is a disaccharide
desc,colin powell is most famous for what
enty,what star faring race brought about the inhumans on marvel s earth
desc,how do you buy stocks
desc,what does appropriates money mean
hum,what is the name of dolly parton s rarely seen husband
loc,where is the official zero of the sea level
hum,whose old london come on was buy my sweet lavender
desc,how did former wwf wrestler rick rude die
hum,who wrote the lyrics to porgy and bess
desc,what is a false moon
enty,what 1976 deep throat clone provides the leading lady with a second larynx
enty,what line of luggage is named after a famous american flier
enty,what is a word whose letters can be rearranged to form a different word
num,what chapter of gone with the wind has rhett butler leaving scarlett o hara
num,how many american actors were nominated for the best actor oscar for 1983
num,when did lucelly garcia a former ambassador of columbia to honduras die
enty,in hemingway s old man and the sea what kind of fish does the old man catch
num,how long was the longest sneezing attack
desc,how can i get rich quick
desc,how is the word qigong pronounced
enty,what program do i need to run a tbk file
loc,what is the seafaring name for the southern tip of south america
hum,what two new york yankee pitchers swapped wives and families
enty,what are the 10 plagues of egypt
desc,what is the history of hot wheels cars and how are they produced
enty,what is the rounded part on the top of a matchbook called
num,when did nixon visit china
num,what s the third month of the gregorian calendar
loc,what country owns corsica
num,how many queen bees reign in a hive
enty,what sport features slotbacks tailbacks and touchbacks
enty,what meat complemented sweet potatoes and peas in the first tv dinner
abbr,what is ram in the computer
desc,what is a repeating voter
desc,what are dingoes
loc,where can i find a world atlas map online at no charge
enty,what leoncavallo opera features a prologue by a clown
desc,how can i get someone s email address
num,what chapter of the bible has the most verses
loc,what ocean did the titanic sink in
desc,how did p t barnum bill the diminutive charles s stratton
num,in what year was the wall built
hum,name one of king henry viii s wives
loc,what southwestern state is dubbed the silver state
desc,what are pomegranates
desc,why do pharmacists work on raised floors
hum,what does robin williams do
loc,what country did the allies invade in world war ii s operation avalanche
loc,what famed river was hernando de soto the first european to see
enty,what chess outcome results when a player has no legal move
desc,how do they find an epicenter
num,when was christ born
loc,where do quality drinks begin
enty,in order from the top the four stripes on a can of pepsi are what colors
enty,what kind of substance is dextropropoxyphen napsylate
hum,who is the french literary charcter who is chiefly famous for his enormous nose
enty,what were first used by john l sullivan and james j corbett in 1892
loc,what country surrounds san marino the world s smallest republic
hum,who killed martin luther king
hum,who owns the rights on a tv program
desc,what did cool hand luke go to jail for
desc,what was the v 8 juice slogan the tastebud
enty,what was mae west s last film
enty,what letter does gorbachev s middle name start with
hum,who invented astroturf
desc,what makes you fat
enty,name a flying mammal
num,what season does a hiemal activity normally take place in
loc,what direction do the best surfing beaches face
num,what is the world record for the longest hair
enty,what english word contains the most letters
desc,how do i know if i m jealous of someone
hum,what democratic prankster waved the train out of the station while richard nixon spoke from the caboose
desc,how does james bond like his martinis
loc,what california bay s largest island is angel island
enty,what was the name of the flight that fawaz younis hijacked
hum,what former african leader held his country s boxing title for nine years
desc,what is a wet dream
loc,what california bridge was don brown the first to cross on may 27 1937
hum,what camera company said if you haven t got the time we ve got the camera
desc,what happened to pepsi clear
num,how much does one ton of cement cost
desc,what is a mexican hairless
hum,what 2th century american poet wrote a four volume biography of abraham lincoln
loc,where is the oldest living thing on earth
enty,what piece of jewelry is pictured on monopoly s luxury tax space
hum,who stopped making diary entries on may 31 1669 because he thought he was going blind
hum,what journalist can be found in and around walden puddle
desc,how did socrates die
num,how many sides does an obelisk have
enty,what was edward albee s first full length play
enty,what was lost and regained by poet john milton
hum,what woman pitcher has struck out ted williams and hank aaron
desc,how can scientists predict weather by observing clouds
enty,what songs were popular in 1948
num,in what year was the cannon invented
num,how many languages does the pope speak
loc,what bay divides maryland s eastern and western shores
hum,what is the real name of the singer madonna
hum,what frenchman claimed the following if god did not exist it would be necessary to invent him
enty,what color were ernest hemingway s eyes
desc,what is the origin of the expression four letter word
hum,who was the first woman in space
enty,what is the only animal that can turn its stomach inside out
hum,what professional sports league originated the college draft
desc,what is the difference between a board of directors and an advisory board
hum,who discovered imaginary numbers
hum,who does the voices of the simpsons
num,how many feet high is the hurdle in front of a runner s steeplechase water jump
enty,what religion has the most members
num,how many calories are there in a glass of water
hum,who is the richest person in the world without owning a business
abbr,what is svhs
num,what is the chemical reactivity of neon
loc,where can i find info on alexander mackenzie
desc,what is the cultural origin of the ceremony of potlatch
loc,what georgia town did scarlett o hara condemn as being full of pushy people
num,how many countries watch mtv europe
abbr,what is sap
enty,what layer of the atmosphere contains most of the ozone layer
num,what is the airport code for los angeles international
desc,what was the claim to fame of explorer i launched february 1 1958
desc,in the song yankee doodle why did yankee doodle stick a feather in his cap and call it macaroni
abbr,what do the letters ce stand for on so many products particularly electrical purchased now
loc,where did the real st nicholas live
hum,who manufactures the software photoshop
num,how many eyes does a bat have
enty,how do you say 2 in latin
enty,what was dwight eisenhower s favorite card game
enty,what is the high pitched sound that you hear in your ear every now and then but then it goes away after a while
desc,what is the origin of the word nevermind
hum,who was the second man to walk on the moon
desc,what is power steering
loc,where did dikembe mutombo go to college
hum,what author was appointed u s ambassador to spain in 1842
loc,what body of water does the yukon river empty into
hum,who is westview high s band director in funky winkerbean
desc,how does a chick breathe inside an egg
loc,what is mark mcgwire s e mail address
num,how many maids were milking
loc,the kentucky horse park is located near what city
enty,what is the celtic symbol for life
enty,what kind of fruit is a yellow transparent
enty,what song put james taylor in the limelight
enty,what drink is formed of tequila orange juice and galliano
enty,name four comic strips about pilots
num,what geological time do we live in
desc,how do you dunk
loc,where is the massive north korean nuclear complex located
desc,how do plants make food
loc,where is microsoft s corporate headquarters located
desc,how did the hohenzollerns build their power around 17
num,when was china s first nuclear test
enty,what is the name given to a group of geese
desc,why was washington dc originally called district of columbia
desc,how do i find a snowboarding website
hum,what singer s hit song inspired the dolly parton stallone movie rhinestone
num,how much can a person be fined for having a dog on a beach
desc,why do movie and tv stars get paid so much
desc,what is a turnkey contract
desc,what are people doing to help prevent the extinction of birds
desc,why is the mile 528 feet
loc,what asian gulf were the destroyers maddox and c turner joy shot up in
desc,how is carbon dioxide removed from natural gas
hum,who is edmund kemper
hum,what was mao the chinese leader s full name
num,when is dick clark s birthday
hum,who is the director of the international group called the human genome organization hugo that is trying to coordinate gene mapping research worldwide
hum,what radio station did paul harvey work for
hum,what character narrates treasure island
abbr,what is the correct way to abbreviate cc at the bottom of a business letter
hum,who starred with charlie chaplin in modern times and the great dictator
num,what seven digits follow the area code in the number for long distance information
hum,what catch 22 character is elected mayor of half a dozen italian cities
hum,whom does uncle duke s girl friend honey room with
hum,when called upon to surrender what american general replied sir i have not yet begun to fight
num,when was the bar code invented
enty,what has to be produced in a writ of habeas corpus
hum,what team did babe ruth play his first major league game for
enty,what class is categorized as the bourgeoisie
hum,what relative of leo tolstoy translated war and peace eight times
desc,how does the nintendo zapper work
num,how many cards is each player dealt in contract bridge
hum,who was the second person ever to wear iron man s armor
desc,what is interlata internet service
hum,who is the director and editor of the movie big starring tom hanks
desc,what is the fourth dimension
loc,what is the homelite inc home page
num,how old was stevie wonder when he signed with motown records
desc,what is alternative anymore
desc,why do they call a hamburger a hamburger when there is no ham
hum,who won two gold medals in skiing in the olympic games in calgary
num,what year was the avery dennison company founded
num,where does the u s rank among world countries in area
hum,what are the four railways in monopoly
loc,what are the names of all the seas in the world and what ocean do they drain into
abbr,what does bmw stand for
loc,name the highest mountain
desc,what is a biologist
desc,what revelation did alexander butterfield make to the senate watergate committee
loc,what island is home to statues called mauis
enty,what is a fear of black people
enty,what s the most extensively grown and eaten food
enty,what was the worst hurricane
desc,how can i get started in writing for television
loc,where was pythagoras born
enty,what 1927 silent film received an international revival in 1981
num,what is the price for aaa s liability auto insurance
abbr,what is lmds
hum,who are the top ten richest people in the world
hum,who is the leader of brunei
loc,what is the capital of italy
enty,what game does garry kasparov play
desc,how do you get a pointsettia to turn red
enty,what is kept in fort knox that is so valuable
loc,what is the greatest hiking web site
num,what is the population of arcadia florida
enty,what stephen king novel is set in a graveyard for pets
hum,who were the head writers for the smothers brothers comedy hour
hum,who portrayed prewett in from here to eternity
enty,what was the sequel to the pink panther
num,how many people live in cities
num,how high must a mountain be to be called a mountain
hum,what scottish poet penned to a mouse and to a louse
hum,what is the name of the inventor of silly putty
loc,what ocean surrounds the madeira islands
hum,what famous communist leader died in mexico city
enty,what was john steinbeck s travelling companion charley
loc,what are the capital cities of the two large countries that occupy the iberian peninsula in europe
num,how many mines can still be found in the falklands after the war ended
desc,how can i get in touch with michael moore of roger me
desc,how is qigong properly pronounced
num,how many gallons of water go over niagra falls every second
enty,what turns blue litmus paper red
hum,who was the first woman to run the mile in less than 4 36893 minutes
num,how many copies of an album must be sold for it to be a gold album
enty,what is the soft drink for adults
enty,what is the only vegetable that starts with z
enty,what is a fear of machinery
hum,who awarded the flying fickle finger of fate
loc,in sinclair lewis main street what was the name of the typical american town
enty,what hide and seek game is played around a tin can
loc,what is the largest city in texas
hum,what future deer hunter portrayed annie hall s neurotic brother duane
enty,what drink is the best thirst quencher
loc,where can i get a map of prussia on the internet
enty,what was the longest war in u s history
desc,what is a node in computer terms
loc,what are the five richest countries in the world
loc,where is mccarren airport
hum,what are the top boy names in the u s
num,how many tiles did the space shuttle columbia lose on its second flight
num,how many teaspoons make up a tablespoon
hum,who was the lyricist and who was the composer between gilbert and sullivan
hum,who was the lawyer for randy craft
desc,what is the origin of the word marijuana
hum,who was the 3rd president of the united states
enty,what organ contains the islands of langerhans
hum,name dick tracy s two children
enty,what is a fear of points
num,what fraction of a beaver s life is spent swimming
desc,how can sql queries be improved
enty,what is the most radioactive food
hum,what was the previous name for the commonwealth
num,how much will gas be taxed in california by the year 2000
hum,who gave king arthur the round table
loc,what state in the united states covers the largest area
desc,how do you make a computer chip
hum,who became president of the u s in 1789
hum,who wrote the scarlet letter
hum,who did sara jane moore try to assassinate
desc,what is linux
num,how many dots make up the symbol for because
hum,what title did shevardnadze have during the soviet era
enty,what did the pyramid builders of egypt mainly eat
enty,what s the international radio code word for the letter f
enty,what are the 28 tenses in the english language
hum,which king signed the magna carta
enty,what software offers inventors use of cad like design
desc,what is agent orange
hum,name the child left on a doorstep at the beginning of gasoline alley
num,how many zip codes are there in the u s
enty,in beetle bailey can you name sarge s dog
desc,why shouldn t you remove a bee stinger with tweezers
hum,which college did dikembe mutombo play basketball for
desc,why did europeans first come to australia and oceania
desc,what did the confederate constitution say about slavery
num,how long does it take the milky way galaxy to make one revolution
num,how many people own pets
loc,what web sites are linked to the report on genesis eldercare
enty,what is a fear of lice
num,how long does it take different materials to decompose
num,how many colors are there in a rainbow
hum,what was darth vader s son named
desc,what problems contributed to the high failure rate of plains farmers in the 1800s
hum,what british female pop singing star of the 1960s and early 1970s was a child actress in the 1940s and 50s
loc,where is mccarren airport located
desc,how effective are condoms in protecting against aids
loc,what part of britain comprises the highlands central lowlands and southern uplands
num,how many marx brothers were there
num,how tall is the matterhorn
loc,what country is proud to claim volcano national park
num,when was babe ruth born
hum,who portrayed field marshal erwin rommel in the desert fox
enty,what tv quiz show left the air in 1975 to the tune of vera lynn s we ll meet again
loc,what direction do most baseball pitchers pitch toward
num,how many beanie baby sites are there
desc,how can i call a friend in another country when i do not know the telephone number
enty,what is 55 times sweeter than cane sugar
loc,where are diamonds mined
desc,how do they get teflon to stick to the pan
num,how much money did the marcos steal from their country
hum,who makes the cross your heart bra
hum,who is archie bunker s son in law
hum,what company produces spumante
desc,what is the origin of music
abbr,what does b y o b mean
hum,what major airline has the best safety record in the world
hum,what president became chief justice after his presidency
num,how many innings constitute an official baseball game
loc,what city has a newspaper called the plain dealer
loc,what u s state boasts leif ericson park
num,how many flavors does baskin robbins offer
hum,who was chief engineer of the starship enterprise
desc,how does crosstalk relate to insb thickness in infrared detectors
hum,what mayor made so many tv appearances he was asked to join aftra in 1984
enty,which type of submarine was bought recently by south korea
num,how much in miles is a ten k run
num,when was beethoven born
hum,who is the most sexy celebrity
hum,what detective lives on punchbowl hill and has 11 children
loc,where did the ukulele originate
hum,rotary engines used to be made by whom
desc,what does seccession mean
hum,who portrayed the title character in the film the day of the jackal
loc,what is the name of the gulf between sweden and finland
hum,who was the first x man to die in battle
desc,what will the weather be today
hum,who is the president of ghana
enty,which sex is denied voting rights in kuwait
loc,what two countries is andorra nestled between
num,how long ago was the roe vs wade decision by the supreme court
hum,what terrorist group was headed by donald defreeze
loc,what are the four largest mountain ranges in the continental united states
num,what is the size of the student body at the university of massachusetts in amherst
desc,how can i determine the radius of an ellipse
hum,who starred in the movie the war of the worlds
num,how many different kinds of ice cream are there
hum,what actor who had greatest fame on tv became the father of triplets
loc,what is the homelite inc home page
desc,what is the golden rule
enty,what is a movie that kevin costner made about sioux indians
enty,what were millions of kids wearing on their heads in 1955
desc,how does color affect a person psychologically
num,what is columbia tristar s phone number
enty,what type of animal is the easiest kept pet there is
desc,what is sound
enty,what was the name of the horse that fell on queen elizabeth prince albert s wife
desc,what are the current immigration laws in us
enty,what were the five opening words on ben casey
desc,why does it say on children s cough syrup not to drive while using this medication
enty,what hair color can i use to just cover a little gray
loc,where was tesla born
hum,what does larry king do for a living
hum,who shot lee harvey oswald
num,when did jaco pastorius die
enty,what blood sport features a movement called a veronica
enty,what was spawned the term mig alley
loc,what s the most common street name in america
desc,what is the difference between khaki and chino
desc,what is the origin of infinity
enty,what alloy do copper and tin form
enty,what plants are found in an estuary
desc,what are the side effects of mevacor
loc,what are the top 5 tallest buildings in the world
desc,colin powell is best known for what achievement
enty,what was the name of the computer in 2001 a space odyssey
hum,who portrayed renaud in casablanca
loc,what country has problems with hooligans
loc,what planet did percival lovell discover
num,how often are brain cells replaced
num,how much did mercury spend on advertising in 1993
enty,what kind of rocket launched the surveyor spacecraft
loc,what country contains the westernmost point in south america
enty,what did abolitionists try to end
num,what s the american dollar equivalent for 8 pounds in the u k
desc,why should cigarette smoking be banned
num,what year did charles dicken die
enty,what d h lawrence novel was originally titled tenderness
hum,what rock group raised a ruckus at the white house by singing american woman
enty,what is a fear of night or darkness
desc,what is the origin of the rock band led zeppelin s name
desc,how was lawrence
desc,how do i know if i am pregnant
num,when did the last americans leave vietnam
hum,what famed clown appeared on an early howdy doody show and insisted that clarabell be made up as a real clown
hum,what group was formed in 1969 after police met resistance from patrons at the stonewall a greenwich village gay bar
hum,who was confucius
enty,what snack food has ridges
enty,what s the most popular four player game of all time
desc,what s the meaning of the name tatiana
num,how many people died when the estonia sank in 1994
loc,what southern california town is named after a character made famous by edgar rice burroughs
num,how many colors are there in a rainbow
loc,what is the habitat of the chickadee
enty,what drug is often used to treat aids patients
enty,which of the five senses develops first
desc,where did the name root beer come from
loc,what city s the kickoff point for climbs of mount everest
num,what is the average salary of a paleontologist
loc,where is the largest post office building in the world
hum,who is currently the most popular singer in the world
enty,who was the first animal into space
enty,what is the correct way to mount a roll of toilet paper
enty,what jules verne novel features scientists held captive in the submarine nautilus
desc,why is rush s 2112 called 2112
desc,what s the state motto of california
desc,what function does homeostasis have on the existence of an organism
hum,what company started out making pies and wound up manufacturing plastic throwing toys
abbr,what does the acronym cpr mean
enty,the jewish alphabet is called what
desc,what are the baltic states
num,how many endangered species are there in the world
loc,which large u s city had the highest murder rate for 1988
hum,who was the bandleader mentor of ella fitzgerald with whom she cowrote a_tisket a tasket
hum,who invented basketball
desc,how has tv affected our society
num,when was the last major eruption of mount st helens
hum,what was the name of humphrey bogart s club in casablanca
hum,what u s government agency registers trademarks
desc,what is osmosis
enty,what format was the major competition of vhs
hum,what hockey player did ronald reagan joke he would swap texas for
enty,what is the world s deadliest infectious disease
enty,which infectious disease is the world s deadliest
hum,what president was buried at his ancestral home overlooking the hudson river at hyde park new york
num,how much did the first barbie doll sell for in 1959
loc,what country was general douglas mcarthur in when he was recalled by president truman
hum,what are the five most popular usenet groups
desc,what are the seven deadly sins
num,what is the latitude and longitude of el paso texas
desc,what does the name melissa mean
desc,what is the nature of snow and how is the formation of snow different from that of ice
num,how many head injuries are there in recreational ice skating each year
num,a normal human pregnancy lasts how many months
enty,what kind of sports team is the buffalo sabres
enty,what impenetrable system of french fortifications was built along the german frontier before world war ii
enty,what are new computer games for windows 95 or 98
hum,who domesticated the wild turkey
desc,how can i get someone s phone number if i only have their screen name
enty,what european race sees the winner of its mountain stage awarded a jersey with large red polka dots
loc,what country does ileana cotrubas come from
desc,what s the motto of the boy scouts
loc,what two european countries are joined by the gran san bernardo pass
enty,what movie did steven spielberg direct in 1975
enty,what kind of creatures are the canary islands named for
hum,what was the name of the us helicopter pilot shot down over north korea
desc,what s a male cuckquean
desc,what are the factors leading to the high teen pregnancy rate in spartanburg south carolina
hum,name the designer of the shoe that spawned millions of plastic imitations known as jellies
abbr,what does rca stand for
desc,why are ice cream sundaes called sundaes
enty,what s the singular of dice
hum,who is olive oyl s brother
enty,what 12 hour cold medicine uses the formula 6 6 12 in its ads
enty,what was the first video ever made
enty,what s the favorite food of dragonflies
hum,what king boycotted prince charles s wedding
hum,what does nicholas cage do for a living
hum,what was the nickname of model leslie hornby
loc,where is the taj mahal
desc,what s distinctive about a palmiped s feet
loc,in 139 the papal court was forced to move from rome to where
num,what is the first day of the week
desc,what is goulash
loc,what capital is built around monument circle which contains soldiers and sailors monument
enty,name the men s cologne that is associated with the sea
desc,how does a parachute work
enty,what is the first book of the old testament
num,how many of them are in sub saharan africa
desc,what is the history of spartacus the roman slave and gladiator
loc,what famed wall supports the badaling turret
hum,who portrayed fatman in the television show jake and the fatman
desc,what is object oriented design
desc,what does melissa mean
desc,what is form drag
enty,who were john f kennedy s dogs
loc,where are good science sites on the internet
hum,what woman was time s man of the year for 1952
desc,what currents affect the area of the shetland islands and orkney islands in the north sea
hum,who wrote the ugly duckling
hum,who designed london bridge
num,how many miles are there between tel aviv israel and memphis tennessee
num,how many flavors of ice cream does howard johnson s have
enty,what weapon did the crossed slits in english castles accommodate
desc,how can i stop or slow down aging
loc,where are the busiest amtrak rail stations in the u s
num,how many freckles does howdy doody have on his face
desc,how does cos cob ct get its name
hum,who was considered to be the father of psychology
desc,how did super president gain his powers on the animated series
num,how tall was the animated king kong
desc,what are values
num,what is the population of japan
enty,name an american made motorcycle
loc,where was the largest concentration camp in world war ii
num,how much did alaska cost when bought from russia
num,how many events make up the decathlon
desc,what causes blue balls
loc,what were the first bodies visited by spacecraft
hum,who succeeded nikita khrushchev as first secretary of the communist party
hum,who was chosen to be the first black chairman of the military joint chiefs of staff
hum,name of the lady the great gatsby pines for
enty,what does a chef coddle eggs in
num,how many bails are there in a cricket wicket
loc,what city was martin luther king jr assassinated in
hum,what celebrity couple when going through a divorce divided their toilet paper into two equal piles
loc,where s the bernini bristol hotel
hum,who said what contemptible scoundrel stole the cork from my lunch
loc,what is the capital of kosovo
hum,what kind of company is 7 eleven
num,how many letters appear with the numbers 2 to 9 on a telephone dial
loc,what were the first three cities to have a population of more than a million
desc,how did the months of the year get there name
enty,what scale measures earthquakes
desc,what is a glory hole
enty,what kind of education would you need to become an athletic trainer for the nfl
hum,what are the major companies that are part of dow jones
hum,what college did joe namath play football for
num,what was the minimum wage in 1991
loc,what country is the biggest producer of tungsten
desc,how does it make its colors
desc,what would happen to canada if quebec separated
num,when is the jimmy buffett concert coming to the e center in camden nj
desc,what is last chance for animals
loc,what european country abandoned postage stamps in 1923 because printing them cost more than their face value
desc,what is the weather like on the moon
hum,who was the 1st u s president
enty,what is the main language of sao paulo brazil
num,how much did varian associates try to sell its vacuum products division to the boc group for
abbr,what is the abbreviation of the international olympic committee
num,how many people hike
desc,what are boxcars
desc,how do i keep cats out of my flower garden for good
hum,who played maria in the film west side story
enty,what is a common anti aids drug
hum,who bestowed great power upon captain britain
desc,how can you tell when figs are ripe
desc,how do i love thee
enty,which type of soda has the greatest amount of caffeine
loc,what nationality is a sicilian
hum,what is the most common boy s or girl s name
hum,who was the accused in the trial of the century which opened janurary 1 1935
enty,what color was the hundred billionth crayon made by crayola
enty,what soft drink tells us to go hawaiian
desc,how does a hydroelectric dam work
loc,what is the oldest building in the united states
enty,what is the west virginia state animal
num,how many people died on south carolina highways in 1998
desc,what are binomial coefficients
desc,what was the living room war
enty,what are some translations of the phrase thank you
num,what is president nixon s birthdate
enty,what is the great american family cereal
desc,what was suzy parker doing to earn 1 000 in the early 1950 s
num,how many people died in the vietnam war
num,what year did montana become a state
num,when was the ussr dissolved
desc,why are there letters on the telephone why are there no q or z
loc,what japanese city was once called edo
hum,who did the seven mules block for
hum,what is the world s largest distilling company
hum,what s the name of the actress who starred in the movie silence of the lambs
loc,where is one s corpus callosum found
hum,who did napolean defeat at jena and auerstadt
enty,what household products are there for adult acne
hum,what british prime minister and u s president were seventh cousins once removed
enty,what is the most expensive car in the world
desc,what is an angelus
num,how many objects orbit the earth
enty,what was the tragedy that struck the city of dogtown in 1899
loc,what s the oldest capital city in the americas
enty,what leon uris novel dealt with the russian capture of berlin
loc,what is the location of edinburgh scotland
